"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"QT_VOTOS_NULO_TECNICO";"QT_VOTOS_ANULADO_SUB_JUDICE";"QT_VOTOS_SEM_CAND_P_VOTAR";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64777";"GUARULHOS";"64777";"GUARULHOS";"395";"11";"Prefeito";"122055";"321";"9";"122055";"321";"98158";"23897";"N";"77462";"6801";"12515";"0";"0";"1161";"219";"0";"0";"14:55:02";"25/01/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63690";"CRUZEIRO";"63690";"CRUZEIRO";"42";"11";"Prefeito";"59843";"156";"1";"59843";"156";"43533";"16310";"N";"37181";"2124";"4228";"0";"0";"0";"0";"0";"0";"00:30:48";"16/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71498";"SUMARÉ";"71498";"SUMARÉ";"230";"11";"Prefeito";"72791";"181";"0";"72791";"181";"51874";"20917";"N";"43154";"3506";"5214";"0";"0";"0";"0";"0";"0";"23:51:41";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"256";"11";"Prefeito";"174806";"435";"4";"174806";"435";"120783";"54023";"N";"101215";"7136";"12416";"0";"0";"16";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64718";"GUAREÍ";"64718";"GUAREÍ";"140";"11";"Prefeito";"9448";"24";"0";"9448";"24";"7530";"1918";"N";"6620";"368";"542";"0";"0";"0";"0";"0";"0";"00:10:53";"16/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71013";"SÃO LUÍS DO PARAITINGA";"71013";"SÃO LUÍS DO PARAITINGA";"128";"11";"Prefeito";"9796";"25";"0";"9796";"25";"7948";"1848";"N";"7564";"145";"239";"0";"0";"0";"0";"0";"0";"23:32:40";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68136";"PARAIBUNA";"68136";"PARAIBUNA";"84";"13";"Vereador";"14001";"35";"0";"14001";"35";"10265";"3736";"N";"8982";"314";"354";"613";"0";"2";"0";"0";"0";"15:15:03";"18/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62910";"CAMPINAS";"62910";"CAMPINAS";"380";"13";"Vereador";"115512";"312";"1";"115512";"312";"80218";"35294";"N";"61356";"5601";"7867";"4490";"0";"191";"183";"530";"0";"15:15:00";"15/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66192";"JUNDIAÍ";"66192";"JUNDIAÍ";"424";"11";"Prefeito";"79452";"205";"40";"79452";"205";"56293";"23159";"N";"48558";"2630";"5105";"0";"0";"0";"0";"0";"0";"23:32:19";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63193";"CÁSSIA DOS COQUEIROS";"63193";"CÁSSIA DOS COQUEIROS";"32";"11";"Prefeito";"2819";"8";"0";"2819";"8";"2294";"525";"N";"2126";"29";"139";"0";"0";"0";"0";"0";"0";"22:05:28";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65897";"JACAREÍ";"65897";"JACAREÍ";"396";"13";"Vereador";"89228";"243";"0";"89228";"243";"64326";"24902";"N";"51465";"4179";"4278";"3614";"0";"0";"198";"592";"0";"23:30:02";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64610";"GUARANI D OESTE";"64610";"GUARANI D OESTE";"302";"13";"Vereador";"1573";"4";"0";"1573";"4";"1413";"160";"N";"1316";"13";"28";"56";"0";"0";"0";"0";"0";"23:10:42";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63150";"CARDOSO";"63150";"CARDOSO";"224";"13";"Vereador";"10298";"26";"3";"10298";"26";"7325";"2973";"N";"6584";"154";"217";"367";"0";"3";"0";"0";"0";"11:20:00";"14/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61883";"SÃO JOÃO DE IRACEMA";"61883";"SÃO JOÃO DE IRACEMA";"225";"11";"Prefeito";"1649";"5";"0";"1649";"5";"1515";"134";"N";"771";"14";"43";"0";"0";"687";"0";"0";"0";"14:20:02";"01/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"69051";"PONTAL";"69051";"PONTAL";"135";"11";"Prefeito";"29359";"78";"0";"29359";"78";"22742";"6617";"N";"19240";"1279";"2091";"0";"0";"132";"0";"0";"0";"15:10:02";"08/03/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70335";"SANTA FÉ DO SUL";"70335";"SANTA FÉ DO SUL";"187";"13";"Vereador";"26767";"70";"0";"26767";"70";"18808";"7959";"N";"16000";"903";"861";"893";"0";"148";"3";"0";"0";"13:50:00";"22/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68853";"PIRAPOZINHO";"68853";"PIRAPOZINHO";"261";"11";"Prefeito";"21029";"59";"0";"21029";"59";"15626";"5403";"N";"13763";"439";"719";"0";"0";"705";"0";"0";"0";"15:40:01";"27/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"258";"13";"Vereador";"185187";"447";"0";"185187";"447";"122691";"62496";"N";"92434";"7241";"7553";"14780";"0";"198";"28";"457";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61212";"ALTO ALEGRE";"61212";"ALTO ALEGRE";"289";"11";"Prefeito";"3682";"12";"3";"3682";"12";"3039";"643";"N";"2923";"35";"81";"0";"0";"0";"0";"0";"0";"23:10:24";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71510";"SUZANO";"71510";"SUZANO";"415";"11";"Prefeito";"99828";"262";"0";"99828";"262";"75867";"23961";"N";"59877";"4810";"7044";"0";"0";"0";"0";"4136";"0";"23:32:00";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"2";"13";"Vereador";"180555";"437";"0";"180555";"437";"118998";"61557";"N";"91278";"6518";"7089";"13375";"0";"207";"21";"510";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70491";"SANTA RITA D OESTE";"70491";"SANTA RITA D OESTE";"187";"13";"Vereador";"2480";"6";"0";"2480";"6";"2114";"366";"N";"1902";"24";"40";"79";"0";"69";"0";"0";"0";"14:20:00";"22/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67954";"OURINHOS";"67954";"OURINHOS";"82";"11";"Prefeito";"80304";"208";"4";"80304";"208";"58578";"21726";"N";"52807";"2200";"3571";"0";"0";"0";"0";"0";"0";"23:32:39";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65650";"ITARARÉ";"65650";"ITARARÉ";"57";"13";"Vereador";"36274";"92";"0";"36274";"92";"24521";"11753";"N";"20629";"1393";"877";"1145";"0";"460";"17";"0";"0";"12:50:01";"09/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61557";"ARAÇATUBA";"61557";"ARAÇATUBA";"11";"13";"Vereador";"74445";"207";"5";"74445";"207";"52395";"22050";"N";"44305";"2720";"2846";"2202";"0";"29";"8";"285";"0";"13:05:00";"23/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"65854";"JABORANDI";"65854";"JABORANDI";"178";"13";"Vereador";"5135";"13";"0";"5135";"13";"4416";"719";"N";"4013";"70";"108";"225";"0";"0";"0";"0";"0";"22:50:51";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67016";"MIRA ESTRELA";"67016";"MIRA ESTRELA";"224";"13";"Vereador";"2761";"7";"0";"2761";"7";"2307";"454";"N";"2107";"24";"67";"109";"0";"0";"0";"0";"0";"19:36:11";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61891";"AVARÉ";"61891";"AVARÉ";"17";"13";"Vereador";"67361";"168";"0";"67361";"168";"46166";"21195";"N";"33585";"3776";"3175";"2631";"0";"1433";"667";"899";"0";"14:10:00";"16/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62049";"TORRE DE PEDRA";"62049";"TORRE DE PEDRA";"140";"11";"Prefeito";"2591";"6";"0";"2591";"6";"2068";"523";"N";"1965";"32";"71";"0";"0";"0";"0";"0";"0";"22:10:18";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70610";"SANTO ANTÔNIO DE POSSE";"70610";"SANTO ANTÔNIO DE POSSE";"333";"11";"Prefeito";"16831";"43";"1";"16831";"43";"13089";"3742";"N";"12014";"440";"635";"0";"0";"0";"0";"0";"0";"23:30:41";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63215";"CASTILHO";"63215";"CASTILHO";"9";"13";"Vereador";"15785";"41";"0";"15785";"41";"12502";"3283";"N";"9757";"278";"309";"1920";"0";"0";"0";"238";"0";"16:35:01";"11/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68713";"PIQUETE";"68713";"PIQUETE";"68";"13";"Vereador";"9773";"29";"0";"9773";"29";"7899";"1874";"N";"6948";"183";"265";"386";"0";"0";"0";"117";"0";"22:40:11";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66915";"MENDONÇA";"66915";"MENDONÇA";"64";"11";"Prefeito";"4730";"13";"0";"4730";"13";"3953";"777";"N";"1822";"54";"145";"0";"0";"0";"0";"1932";"0";"23:10:41";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64530";"GUAPIARA";"64530";"GUAPIARA";"37";"11";"Prefeito";"15004";"43";"1";"15004";"43";"11472";"3532";"N";"10775";"204";"493";"0";"0";"0";"0";"0";"0";"23:30:34";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"249";"11";"Prefeito";"111838";"284";"28";"111838";"284";"75135";"36703";"N";"66662";"2818";"5645";"0";"0";"10";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63673";"CRUZÁLIA";"63673";"CRUZÁLIA";"290";"13";"Vereador";"2008";"6";"0";"2008";"6";"1787";"221";"N";"1685";"17";"29";"56";"0";"0";"0";"0";"0";"23:32:40";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66435";"LINS";"66435";"LINS";"67";"13";"Vereador";"58106";"164";"0";"58106";"164";"40552";"17554";"N";"33482";"2887";"2295";"1882";"0";"0";"6";"0";"0";"23:32:20";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61263";"ARAÇARIGUAMA";"61263";"ARAÇARIGUAMA";"131";"13";"Vereador";"16978";"42";"0";"16978";"42";"13341";"3637";"N";"12112";"320";"365";"527";"0";"17";"0";"0";"0";"15:20:01";"12/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61883";"SÃO JOÃO DE IRACEMA";"61883";"SÃO JOÃO DE IRACEMA";"225";"13";"Vereador";"1649";"5";"0";"1649";"5";"1515";"134";"N";"1414";"12";"26";"63";"0";"0";"0";"0";"0";"17:20:12";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70157";"SANTA ALBERTINA";"70157";"SANTA ALBERTINA";"427";"11";"Prefeito";"5140";"15";"0";"5140";"15";"4274";"866";"N";"4074";"56";"144";"0";"0";"0";"0";"0";"0";"22:23:18";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66010";"JANDIRA";"66010";"JANDIRA";"304";"11";"Prefeito";"79853";"203";"0";"79853";"203";"60217";"19636";"N";"51576";"3847";"4794";"0";"0";"0";"0";"0";"0";"23:30:37";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66036";"JARDINÓPOLIS";"66036";"JARDINÓPOLIS";"204";"11";"Prefeito";"29772";"78";"0";"29772";"78";"20674";"9098";"N";"14142";"1048";"1260";"0";"0";"4224";"0";"0";"0";"15:10:00";"02/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66893";"MAUÁ";"66893";"MAUÁ";"339";"13";"Vereador";"97842";"243";"11";"97842";"243";"73802";"24040";"N";"59043";"3862";"6048";"3946";"0";"477";"3";"423";"0";"13:10:00";"15/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"72273";"VALPARAÍSO";"72273";"VALPARAÍSO";"146";"13";"Vereador";"16791";"44";"0";"16791";"44";"12407";"4384";"N";"11176";"312";"348";"571";"0";"0";"0";"0";"0";"22:50:49";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68691";"PIQUEROBI";"68691";"PIQUEROBI";"117";"13";"Vereador";"2903";"7";"0";"2903";"7";"2666";"237";"N";"2430";"30";"82";"124";"0";"0";"0";"0";"0";"22:02:59";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71838";"TAUBATÉ";"71838";"TAUBATÉ";"141";"13";"Vereador";"86989";"221";"6";"86989";"221";"60135";"26854";"N";"48563";"4122";"3589";"3371";"0";"490";"0";"0";"0";"14:20:01";"05/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62430";"BORÁ";"62430";"BORÁ";"12";"11";"Prefeito";"1061";"4";"0";"1061";"4";"930";"131";"N";"909";"11";"10";"0";"0";"0";"0";"0";"0";"22:40:25";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63878";"DOURADO";"63878";"DOURADO";"107";"11";"Prefeito";"7374";"20";"0";"7374";"20";"5721";"1653";"N";"5301";"129";"291";"0";"0";"0";"0";"0";"0";"22:50:57";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"63878";"DOURADO";"63878";"DOURADO";"107";"13";"Vereador";"7374";"20";"0";"7374";"20";"5721";"1653";"N";"4957";"191";"259";"305";"0";"9";"0";"0";"0";"12:35:00";"29/01/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64939";"IBITINGA";"64939";"IBITINGA";"49";"11";"Prefeito";"43979";"115";"3";"43979";"115";"31724";"12255";"N";"28537";"1324";"1863";"0";"0";"0";"0";"0";"0";"23:32:28";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68756";"PIRACICABA";"68756";"PIRACICABA";"244";"13";"Vereador";"42447";"97";"12";"42447";"97";"30075";"12372";"N";"23695";"2522";"2330";"1368";"0";"140";"0";"20";"0";"13:25:01";"18/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61719";"AREIÓPOLIS";"61719";"AREIÓPOLIS";"129";"11";"Prefeito";"8532";"22";"10";"8532";"22";"6828";"1704";"N";"6361";"176";"291";"0";"0";"0";"0";"0";"0";"22:41:57";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"68551";"PIACATU";"68551";"PIACATU";"210";"13";"Vereador";"4593";"12";"0";"4593";"12";"3691";"902";"N";"3221";"101";"176";"193";"0";"0";"0";"0";"0";"22:41:51";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71633";"TAIAÇU";"71633";"TAIAÇU";"61";"13";"Vereador";"4823";"12";"0";"4823";"12";"3933";"890";"N";"3467";"74";"117";"209";"0";"66";"0";"0";"0";"17:30:00";"09/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66354";"LEME";"66354";"LEME";"188";"13";"Vereador";"74682";"191";"0";"74682";"191";"56071";"18611";"N";"43313";"3255";"3582";"2690";"0";"715";"19";"2497";"0";"14:10:00";"19/02/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70432";"SANTA MERCEDES";"70432";"SANTA MERCEDES";"175";"11";"Prefeito";"2742";"8";"0";"2742";"8";"2177";"565";"N";"2071";"36";"70";"0";"0";"0";"0";"0";"0";"23:10:31";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"259";"11";"Prefeito";"151817";"371";"12";"151817";"371";"104629";"47188";"N";"95209";"3185";"6210";"0";"0";"25";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62197";"BAURU";"62197";"BAURU";"300";"11";"Prefeito";"76305";"197";"0";"76305";"197";"52321";"23984";"N";"43894";"3221";"4344";"0";"0";"371";"491";"0";"0";"09:15:00";"14/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"62910";"CAMPINAS";"62910";"CAMPINAS";"423";"13";"Vereador";"89073";"216";"0";"89073";"216";"61659";"27414";"N";"48435";"4128";"4946";"3686";"0";"11";"145";"308";"0";"15:15:00";"15/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"66494";"LUCÉLIA";"66494";"LUCÉLIA";"69";"13";"Vereador";"13297";"39";"4";"13297";"39";"10009";"3288";"N";"8624";"389";"427";"461";"0";"0";"48";"60";"0";"22:30:31";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"70076";"SALTO DE PIRAPORA";"70076";"SALTO DE PIRAPORA";"294";"11";"Prefeito";"29154";"75";"2";"29154";"75";"22620";"6534";"N";"20112";"1079";"1429";"0";"0";"0";"0";"0";"0";"15:10:01";"02/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61638";"ARARAQUARA";"61638";"ARARAQUARA";"385";"11";"Prefeito";"104369";"263";"6";"104369";"263";"73574";"30795";"N";"62563";"3983";"7028";"0";"0";"0";"0";"0";"0";"23:32:42";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"72117";"UBIRAJARA";"72117";"UBIRAJARA";"159";"13";"Vereador";"4170";"10";"0";"4170";"10";"3417";"753";"N";"3109";"51";"96";"161";"0";"0";"0";"0";"0";"22:31:16";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"64050";"ESTRELA D OESTE";"64050";"ESTRELA D OESTE";"233";"13";"Vereador";"7234";"17";"0";"7234";"17";"5749";"1485";"N";"5127";"168";"191";"263";"0";"0";"0";"0";"0";"22:05:13";"15/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"61107";"GUATAPARÁ";"61107";"GUATAPARÁ";"293";"13";"Vereador";"5713";"16";"0";"5713";"16";"4593";"1120";"N";"4195";"91";"95";"212";"0";"0";"0";"0";"0";"00:10:53";"16/11/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"373";"11";"Prefeito";"128813";"326";"32";"128813";"326";"92965";"35848";"N";"75765";"6665";"10531";"0";"0";"4";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"67172";"MOGI MIRIM";"67172";"MOGI MIRIM";"75";"13";"Vereador";"70434";"189";"0";"70434";"189";"49592";"20842";"N";"40516";"3227";"3093";"2627";"0";"105";"0";"24";"0";"14:20:00";"05/03/2021"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"405";"11";"Prefeito";"106326";"268";"0";"106326";"268";"77857";"28469";"N";"62917";"5247";"9685";"0";"0";"8";"0";"0";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71072";"SÃO PAULO";"71072";"SÃO PAULO";"6";"13";"Vereador";"159443";"387";"0";"159443";"387";"106213";"53230";"N";"80239";"6344";"7158";"11874";"0";"248";"21";"329";"0";"14:35:02";"29/12/2020"
"28/05/2021";"12:48:52";"2020";"2";"Eleição Ordinária";"1";"426";"ELEIÇÕES MUNICIPAIS 2020";"15/11/2020";"M";"SP";"71790";"TARABAI";"71790";"TARABAI";"261";"13";"Vereador";"5584";"14";"0";"5584";"14";"4374";"1210";"N";"3908";"69";"154";"243";"0";"0";"0";"0";"0";"11:30:00";"02/12/2020"
